make,model_gen,generation,segment,country,level,series,year,stock,attrition,age_bucket
AUDI,TT,8J,COUPE,GB,generation,VEH0124,2022,47672,0.013417834695769307,2
AUDI,TT,8J,COUPE,GB,generation,VEH0124,2023,46341,0.01732822247834431,2
AUDI,TT,8J,COUPE,GB,generation,VEH0124,2024,44771,0.024757872394993972,2
AUDI,TT,8J,COUPE,GB,generation,VEH0124,2025,43546,0.03016471398041767,3
AUDI,TT,8J,COUPE,NL,generation,RDW,2026,2931,,3
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2014,2597,,0
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2015,2791,,1
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2016,2670,,1
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2017,2561,0.004615835539734603,1
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2018,2516,0.03455982783637732,1
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2019,2422,0.032517199236967664,1
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2020,2288,0.03754710848632133,2
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2021,2199,0.0448680839428362,2
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2022,2122,0.04405652101613325,2
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2023,1980,0.0482267523500064,2
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2024,1879,0.052409185095226,2
AUDI,R8,42,SUPERCAR,GB,generation,VEH0124,2025,1820,0.05116151376467267,3
AUDI,R8,42,SUPERCAR,NL,generation,RDW,2026,98,,3
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2014,1492,,3
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2015,1337,,4
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2016,1202,,4
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2017,1029,0.12383116490073078,4
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2018,926,0.12242330044539813,4
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2019,854,0.11401501279199028,4
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2020,740,0.10984220671737006,5
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2021,699,0.09367478831474853,5
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2022,685,0.07342388169591701,5
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2023,571,0.086479517517845,5
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2024,543,0.08419230834508508,5
BMW,M3,E36,SPORTIVE,GB,generation,VEH0124,2025,541,0.07867457736935114,6
BMW,M3,E36,SPORTIVE,NL,generation,RDW,2026,370,,6
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2014,10112,,2
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2015,9602,,2
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2016,8929,,2
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2017,7956,0.07992068028674609,2
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2018,7097,0.10076920837754964,3
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2019,6486,0.10662578091953899,3
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2020,5866,0.10156247370498687,3
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2021,5522,0.08360973759295232,3
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2022,5075,0.08173760182665467,3
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2023,4686,0.07491582057446733,4
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2024,4368,0.07813443654820644,4
BMW,M3,E46,SPORTIVE,GB,generation,VEH0124,2025,4138,0.06802053747461823,4
BMW,M3,E46,SPORTIVE,NL,generation,RDW,2026,726,,4
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2014,6535,,0
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2015,6279,,1
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2016,6166,,1
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2017,5842,0.037375423591262086,1
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2018,5483,0.045200510437782095,1
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2019,5212,0.05606726601922074,1
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2020,4934,0.05629634001520963,2
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2021,4686,0.05234359133216051,2
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2022,4391,0.057124734295070784,2
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2023,4043,0.06643314682701,2
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2024,3724,0.07657121733158558,2
BMW,M3,E9X,SPORTIVE,GB,generation,VEH0124,2025,3639,0.06258400770128583,3
BMW,M3,E9X,SPORTIVE,NL,generation,RDW,2026,535,,3
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2014,126,,4
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2015,120,,4
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2016,115,,5
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2017,107,0.05448288796778272,5
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2018,87,0.1072291747127501,5
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2019,96,0.06023587484114155,5
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2020,93,0.04674619477029924,5
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2021,90,-0.011337192136117953,6
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2022,85,0.04056449485025792,6
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2023,64,0.12465745997909301,6
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2024,69,0.0886969411496464,6
BMW,M5,E34,SPORTIVE,GB,generation,VEH0124,2025,63,0.09997578255110821,6
BMW,M5,E34,SPORTIVE,NL,generation,RDW,2026,103,,7
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2014,1187,,2
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2015,1142,,3
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2016,1039,,3
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2017,964,0.06932573156986632,3
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2018,893,0.08195327776763546,3
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2019,799,0.0876109815596904,3
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2020,749,0.08411615715675085,4
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2021,692,0.08499953318318924,4
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2022,638,0.07500003462032152,4
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2023,556,0.0993915929266111,4
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2024,517,0.0971813095734313,4
BMW,M5,E39,SPORTIVE,GB,generation,VEH0124,2025,493,0.08593562171721397,5
BMW,M5,E39,SPORTIVE,NL,generation,RDW,2026,228,,5
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2014,1469,,1
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2015,1380,,1
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2016,1293,,1
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2017,1181,0.07273059499669925,2
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2018,1067,0.08574355750844039,2
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2019,955,0.10107219290943757,2
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2020,884,0.09654897627195495,2
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2021,788,0.10103484931276563,2
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2022,724,0.09229946581900213,3
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2023,659,0.09797823849439129,3
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2024,590,0.09642378663172341,3
BMW,M5,E60,SPORTIVE,GB,generation,VEH0124,2025,595,0.06535399848139466,3
BMW,M5,E60,SPORTIVE,NL,generation,RDW,2026,288,,3
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2014,15680,,3
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2015,14802,,3
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2016,13990,,3
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2017,12833,0.0667830054664028,3
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2018,11970,0.07078332705245509,3
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2019,10832,0.08533776802132764,4
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2020,9834,0.08869741466780014,4
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2021,9389,0.08092226587545491,4
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2022,8712,0.0725627448437421,4
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2023,7789,0.07776432246184456,4
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2024,7119,0.09223839147113784,5
BMW,Z3,E36_7,ROADSTER,GB,generation,VEH0124,2025,6700,0.08750926592079815,5
BMW,Z3,E36_7,ROADSTER,NL,generation,RDW,2026,2429,,5
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2014,708,,3
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2015,696,,3
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2016,627,,3
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2017,573,0.07047261005725106,3
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2018,522,0.09586455505400045,3
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2019,489,0.08291810473559566,4
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2020,467,0.06819023540190046,4
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2021,455,0.04577946602820678,4
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2022,435,0.03899024888049524,4
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2023,397,0.05416806834937752,4
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2024,384,0.05656001318348907,5
BMW,Z3 M,E36_7,ROADSTER,GB,generation,VEH0124,2025,388,0.03810932607716385,5
BMW,Z3 M,E36_7,ROADSTER,NL,generation,RDW,2026,295,,5
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2014,19309,,1
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2015,18802,,2
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2016,18271,,2
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2017,17755,0.027961094475666536,2
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2018,16913,0.035291627985436266,2
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2019,15963,0.045044684455260164,2
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2020,15206,0.051650131889133394,3
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2021,14691,0.04693704462831957,3
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2022,14009,0.043510055136766236,3
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2023,13164,0.048101008587773136,3
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2024,12043,0.06621475738335228,3
BMW,Z4,E85,ROADSTER,GB,generation,VEH0124,2025,11261,0.07275358909945692,4
BMW,Z4,E85,ROADSTER,NL,generation,RDW,2026,889,,4
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2014,951,,1
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2015,899,,1
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2016,829,,1
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2017,751,0.07868283129769411,2
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2018,678,0.09403578507182753,2
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2019,638,0.08735374764518912,2
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2020,594,0.07816386335887218,2
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2021,558,0.0649087884737687,2
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2022,531,0.06116887415651817,3
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2023,484,0.06831156093055367,3
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2024,456,0.06728049529899101,3
BMW,Z4 M,E85_86,ROADSTER,GB,generation,VEH0124,2025,450,0.05515495769103624,3
BMW,Z4 M,E85_86,ROADSTER,NL,generation,RDW,2026,8,,3
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2014,12577,,0
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2015,14013,,0
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2016,14996,,0
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2017,14945,-0.057479944929900724,1
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2018,14770,-0.01748776500268551,1
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2019,14619,0.008492961896999182,1
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2020,14390,0.012608675758900031,1
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2021,14186,0.013442332674883694,1
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2022,14106,0.011901037709340895,2
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2023,13955,0.010238892777159269,2
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2024,13637,0.013144294958831668,2
BMW,Z4,E89,ROADSTER,GB,generation,VEH0124,2025,13481,0.015095655983615215,2
BMW,Z4,E89,ROADSTER,NL,generation,RDW,2026,1639,,2
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2014,59,,2
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2015,55,,2
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2016,55,,3
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2017,54,0.02953801678444096,3
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2018,47,0.05243108162699658,3
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2019,45,0.06693604704799164,3
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2020,49,0.032487709979296474,3
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2021,44,0.022078658484555883,4
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2022,45,0.0000776103238672952,4
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2023,46,0.0210740582806067,4
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2024,39,0.04008642106630963,4
BMW,Z8,E52,ROADSTER,GB,generation,VEH0124,2025,40,0.039137454156448905,4
BMW,Z8,E52,ROADSTER,NL,generation,RDW,2026,38,,5
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2014,357,,0
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2015,337,,0
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2016,308,,1
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2017,273,0.08940056835435906,1
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2018,251,0.09819525619875143,1
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2019,243,0.07906689822005723,1
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2020,237,0.04714671833029316,1
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2021,239,0.016318195072941324,2
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2022,233,0.013994472096104563,2
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2023,228,0.012913676323285099,2
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2024,221,0.026089741174091408,2
BMW,1M,E82,SPORTIVE,GB,generation,VEH0124,2025,220,0.019121657380526534,2
BMW,1M,E82,SPORTIVE,NL,generation,RDW,2026,1,,3
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2014,915,,4
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2015,854,,4
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2016,790,,4
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2017,752,0.06536971132277215,4
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2018,726,0.05409313880890332,4
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2019,657,0.06149173112159912,5
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2020,585,0.08365970849570827,5
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2021,573,0.07883634754909145,5
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2022,517,0.07982930914964136,5
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2023,462,0.07873621071582709,5
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2024,430,0.09570029951052872,6
BMW,8 SERIES,E31,COUPE,GB,generation,VEH0124,2025,410,0.07728276232100362,6
BMW,8 SERIES,E31,COUPE,NL,generation,RDW,2026,363,,6
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2014,11227,,1
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2015,10925,,1
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2016,10549,,2
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2017,10119,0.034627386610286505,2
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2018,9579,0.043824945947180255,2
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2019,8935,0.05538955211163865,2
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2020,8409,0.0616910615860188,2
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2021,8106,0.05563904930863339,3
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2022,7674,0.05069215754308556,3
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2023,7046,0.05898786863955138,3
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2024,6359,0.08087305400521323,3
BMW,6 SERIES,E63,COUPE,GB,generation,VEH0124,2025,5798,0.09341215835587606,3
BMW,6 SERIES,E63,COUPE,NL,generation,RDW,2026,1424,,4
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2014,1219,,0
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2015,1196,,1
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2016,1183,,1
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2017,1151,0.019136384778512098,1
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2018,1102,0.027294043070749247,1
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2019,1085,0.028844275498536714,1
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2020,1010,0.04352482093083621,2
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2021,998,0.033000255429956694,2
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2022,974,0.035934013121201085,2
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2023,918,0.03185787860110577,2
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2024,872,0.04497191275569867,2
BMW,135I,E82,SPORTIVE,GB,generation,VEH0124,2025,870,0.03761829267420688,3
BMW,135I,E82,SPORTIVE,NL,generation,RDW,2026,95,,3
CATERHAM,SEVEN,SEVEN,SPORTIVE,NL,generation,RDW,2026,106,,4
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2014,838,,3
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2015,567,,3
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2016,412,,3
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2017,303,0.33903632183685956,3
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2018,244,0.2809651687861157,3
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2019,196,0.2478058438958615,4
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2020,154,0.2255281290488078,4
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2021,137,0.192307756399402,4
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2022,138,0.11681397525845012,4
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2023,129,0.059087175651577624,4
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2024,111,0.07006132683258219,5
CITROEN,SAXO VTS,S0,GTI,GB,generation,VEH0124,2025,99,0.11065014520026943,5
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2014,232,,2
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2015,168,,2
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2016,115,,3
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2017,84,0.33852669778737193,3
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2018,67,0.30628822748681533,3
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2019,53,0.25839026343357496,3
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2020,39,0.255647345029109,3
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2021,34,0.22598602364813214,4
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2022,29,0.20085681990918755,4
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2023,29,0.09882291264501701,4
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2024,27,0.07682872490985652,4
CITROEN,XSARA VTS,N0,GTI,GB,generation,VEH0124,2025,19,0.14098370066697577,4
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2014,3910,,1
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2015,3673,,1
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2016,3394,,2
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2017,3042,0.08365937313963857,2
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2018,2657,0.10793896491439459,2
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2019,2210,0.14310349943459968,2
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2020,1864,0.16322013976616712,2
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2021,1505,0.18944285190214474,3
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2022,1243,0.1917977752340689,3
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2023,1037,0.1955981419704084,3
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2024,811,0.2060105018484822,3
CITROEN,C2 VTS,A6,GTI,GB,generation,VEH0124,2025,626,0.22857681342797917,3
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2014,132,,0
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2015,150,,0
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2016,136,,0
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2017,140,-0.019716230376448634,1
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2018,134,0.037534953979682345,1
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2019,136,0.0,1
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2020,123,0.04309067982661518,1
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2021,124,0.025778886252695175,1
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2022,122,0.03614451669236695,2
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2023,109,0.04030641261696866,2
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2024,102,0.06508701619242063,2
CITROEN,DS3 RACING,A55,GTI,GB,generation,VEH0124,2025,102,0.05966313012080624,2
CITROEN,DS3 RACING,A55,GTI,NL,generation,RDW,2026,69,,2
FERRARI,348,348,SUPERCAR,NL,generation,RDW,2026,122,,6
FERRARI,F355,F355,SUPERCAR,NL,generation,RDW,2026,138,,6
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2014,749,,2
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2015,722,,2
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2016,690,,2
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2017,661,0.04164893431884527,3
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2018,635,0.04278804610990733,3
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2019,586,0.05449456883764414,3
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2020,536,0.06983980347365033,3
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2021,555,0.04483509080237418,3
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2022,551,0.02046110614505096,4
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2023,501,0.022524770693939378,4
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2024,468,0.056810100715476965,4
FERRARI,360,360,SUPERCAR,GB,generation,VEH0124,2025,446,0.07045812204498302,4
FERRARI,360,360,SUPERCAR,NL,generation,RDW,2026,261,,4
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2014,1105,,1
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2015,1104,,1
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2016,1047,,2
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2017,979,0.040335652442748844,2
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2018,920,0.06076716550881852,2
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2019,864,0.06408100841532645,2
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2020,747,0.09008462479645125,2
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2021,756,0.06535631134362513,3
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2022,753,0.0457346300816227,3
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2023,700,0.02167645342023571,3
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2024,660,0.04524455980193579,3
FERRARI,F430,F430,SUPERCAR,GB,generation,VEH0124,2025,672,0.03790798689735426,3
FERRARI,F430,F430,SUPERCAR,NL,generation,RDW,2026,289,,4
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2014,1231,,0
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2015,1474,,0
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2016,1397,,0
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2017,1310,-0.020796528489343612,1
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2018,1216,0.06413270247909154,1
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2019,1168,0.0597189406767811,1
FERRARI,458,458,SUPERCAR,GB,generation,VEH0124,2020,1076,0.06556238028651694,1
