country,make_raw,make,model_gen_raw,model_raw,model_gen,generation,count,source_file
NL,FIAT,FIAT,,KNAUS TRAVELLER 680 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,128 3P,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,BC 575,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,290 MZX KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,TOPOLINO 500C,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,HYMER B524,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,MC 31 B KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,1500 S,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,183 BARCHETTA CABRIOLET,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,MARLIN,,,4,gekentekende_voertuigen_agg.json
NL,FIAT,FIAT,,ORBITER,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,20M XL 2300 S AUTOMATIC,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,20 X L 2300 S,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS KOMBI,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,GENESIS 44,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CLUB WAGON CHATEAU,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAS KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CONSUL 2300 KOMBI,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,20 MTS 2300S,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,ZODIAC,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,20M XL,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,PINTO,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAURUS K6,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 2000 GHIA AUTOMATIC,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,000,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 17M SUPER,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,ECONOLINE 250,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS TRANSIT,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,ANGLIA DELUXE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,VHL,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,SALOON,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CONSUL 2000 SEDAN,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,E150 ECOLINE GLOBEMASTER,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,XNY,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 1600L,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,AEROSTAR XLT U9,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,COMET,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,MB,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 17M TS,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,DELUXE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,79A,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,VSL,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CORTINA 1600 DE LUXE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CONSUL CAPRI,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 2.0 GL,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,FAIRLINE 500,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,MAINLINE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,(MISSING),,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,RHEIN,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,BRONCO BADLANDS,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CHALLENGER,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,--,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,FALCON FUTURA SPRINT,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,GPW (JEEP),,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,FORD CROWN VICTORIA,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,A TUDOR SEDAN,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,PINTO RUNABOUT,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CONSUL COUPE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,"ESCAPE,MAVERICK",,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 1600 COMBI,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,CONSUL 2300 SEDAN/COUPE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,DORCHESTER AUTO,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,RUNABOUT,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 1600 GT COUPE,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS 2000 GXL COUPE    AUTOMATIC,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,FIVE HUNDRED,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,TAUNUS GXL,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,FLEX SEL,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,ZEPHYR,,,4,gekentekende_voertuigen_agg.json
NL,FORD,FORD,,ELNAGH,,,4,gekentekende_voertuigen_agg.json
NL,HONDA,HONDA,,CR V,,,4,gekentekende_voertuigen_agg.json
NL,HONDA,HONDA,,EH6,,,4,gekentekende_voertuigen_agg.json
NL,HONDA,HONDA,,ODYSSEY ABSOLUTE,,,4,gekentekende_voertuigen_agg.json
NL,HONDA,HONDA,,ED 9,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,XJ12,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,XK,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,JAGUAR JAGUAR XJ,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,C TYPE,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,XK 120 OTS,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,MARK V,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,2.4,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,MK10,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,"XK 150, 3.8 L",,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,MARK V111,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,QEV,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,XK150 DHC,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,E-TYPE SERIES 2 4.2 LITRE,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,E TYPE V12,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,XK 150 3.4 LITRE,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,MK 7,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,"MARK 2 - 3,8 L",,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,"E TYPE 4,2",,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,2.4/240,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,E TYPE 4.2 LITRE 2+2 BW,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,F TYPE,,,4,gekentekende_voertuigen_agg.json
NL,JAGUAR,JAGUAR,,XK 120 ROADSTAR,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,FLAMINIA SPORT,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,AURELIA B20,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,ARDEA,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,FLAMINIA G.T.TOURING     CONVERTIBLE 3C 2.8,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,LANCIA Z,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,(DEDRA),,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,LANCIA K 2.4 S.W.,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,TREVI VOLUMEX,,,4,gekentekende_voertuigen_agg.json
NL,LANCIA,LANCIA,,BELNA,,,4,gekentekende_voertuigen_agg.json
NL,LOTUS,LOTUS,,340 R,,,4,gekentekende_voertuigen_agg.json
NL,MASERATI,MASERATI,,332B20SI,,,4,gekentekende_voertuigen_agg.json
NL,MASERATI,MASERATI,,BI TURBO,,,4,gekentekende_voertuigen_agg.json
NL,MASERATI,MASERATI,,B1 TURBO,,,4,gekentekende_voertuigen_agg.json
NL,MASERATI,MASERATI,,4.24 V,,,4,gekentekende_voertuigen_agg.json
NL,MASERATI,MASERATI,,MISTRAL 4000,,,4,gekentekende_voertuigen_agg.json
NL,MASERATI,MASERATI,,3500 GTI SEBRING,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,818 S AUTOMATIC,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,323SEDAN 1.6I MILLIONAIRE,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,929 SEDAN 2.2I GLX,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,626SEDAN 1.8I MILLIONAIRE,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,EUNOS ROADSTER,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,CX 9,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,929 SEDAN 3.0I V6 GLX,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,929 COUPE AUTOMATIC,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,1200 SL COUPE,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,E 2200 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,818,,,4,gekentekende_voertuigen_agg.json
NL,MAZDA,MAZDA,,R 100 COUPE,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,609D-II,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 260SE,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,230C,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,2.5 L V8,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,C32 AMG,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,310 D-KA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170-S,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,230 SL AUTOMATIC,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W123,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L508S,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,310KA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,AMG C63 S,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,GELENDERWAGEN,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,507 D-KA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HYMER-MOBIL,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170 S-D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,512 D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 608 D-KA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,AMG 36,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,H0,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,902.6,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L406 DG/29 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,180C,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,209D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W 123,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,230 SL AUTOMAAT,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 206 DG,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,407,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MAYBACH GLS 600,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HUISKAMP GLASS,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 306D KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,SOVEREIGN 2.8,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF 608 D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF 508 D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G STATIONWAGEN,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,516CDI,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,70/156-MB,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,208D-X,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 207 KAMPEERWAGEN,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170 SD,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,460-2,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,308D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES G,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,220S CABRIOLET,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,319CDI 4X4,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L508 DG/35 KAMPEERWAGEN,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G500L,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,601,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L608D KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170 SV,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 500SEC,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 280S,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,AMG C43,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,312,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,AMG CLS 63 4MATIC,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,220 TE E2,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 406 D KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300TE,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,420SE,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,V8-250,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MB 100D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,S KLASSE,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G 65 AMG,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,S 450 D 4MATIC,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,202 024,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300SDL,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,200D UNIVERSEEL,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,902 KA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,614D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L508D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,O 319 D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300SEL,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,HEARSE,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,602 DKA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,ACTROS,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,E,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 D-I,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,903.6 313 CDI,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,209 D,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DINGO,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,904.6 413CDI,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,UNIMOG 435,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,"380 SE,SEL",,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,315CDI 4X4,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,411 CDI,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L206D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,601D,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,CONQUEST,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,E220D,,,4,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,SIX,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,210 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,316 CDI KA,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,206 D,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,410 D-XI,,,4,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,1045 TURISMO FUNERARIO,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,TD2,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,MG TF135,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,MGA 1600 MARK 1 ROADSTER,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,---,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,T.F.,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,IM 6,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,MGA CABRIOLET,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,SPORTS,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,CGT,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,TF1500,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,T.C.,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,TOURER,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,MG-F,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,TF135,,,4,gekentekende_voertuigen_agg.json
NL,MG,MG,,T.D,,,4,gekentekende_voertuigen_agg.json
NL,MINI,MINI,,1000 HLE S6,,,4,gekentekende_voertuigen_agg.json
NL,MINI,MINI,,1000 HL ESTATE,,,4,gekentekende_voertuigen_agg.json
NL,MINI,MINI,,SPECIAL,,,4,gekentekende_voertuigen_agg.json
NL,MINI,MINI,,MINI MK2,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,CELESTE 1600,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,CT9A EV07,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,L039 PYZL 6 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,CT9A,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,MITSUBISHI ATTRAGE,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,MITSUBUSHI MIRAGE,,,4,gekentekende_voertuigen_agg.json
NL,MITSUBISHI,MITSUBISHI,,L 039 PYZL 6 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,NISSAN,NISSAN,,PRESIDENT,,,4,gekentekende_voertuigen_agg.json
NL,NISSAN,NISSAN,,TEANA,,,4,gekentekende_voertuigen_agg.json
NL,NISSAN,NISSAN,,R50,,,4,gekentekende_voertuigen_agg.json
NL,NISSAN,NISSAN,,T30,,,4,gekentekende_voertuigen_agg.json
NL,NISSAN,NISSAN,,E-ECR33,,,4,gekentekende_voertuigen_agg.json
NL,NISSAN,NISSAN,,STANZA 1.6,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,CARAVAN,,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,VENTORA,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,ADMIRAL-B,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,(MISSING),,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,PBDX,,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,WYVERN,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,CABRIO C1.6NZ E2,,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,FBD,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,17S2-AT,,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,FBE,,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,CF 97300,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,SUPER SIX,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,10 KC 3,,,4,gekentekende_voertuigen_agg.json
NL,VAUXHALL,OPEL,,CRESTA DE LUXE,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,OPEL MONZA,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,P4,,,4,gekentekende_voertuigen_agg.json
NL,OPEL,OPEL,,LS,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,203-C,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,J5/280G92 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,290 G 22 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,J5G22 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,J5 280 G 22 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,304 D11,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,J5 DIESEL 1000 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,404 BREAK,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,504 GL,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,J7E KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,290 G 52/1 KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,404 L,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,404 U6,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,J5 PILOTE R 620          KAMPEERAUTO,,,4,gekentekende_voertuigen_agg.json
NL,PEUGEOT,PEUGEOT,,504 A03,,,4,gekentekende_voertuigen_agg.json
